policy,scenario,replication,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,forecast_driven_dispatches,capacity_constrained_decisions,dispatch_limit_blocks,sensor_uncertainty_decisions,overflow_incidents_post_warmup,overflow_bin_hours_post_warmup,overflow_spilled_kg_post_warmup,distance_km_post_warmup,travel_time_hours_post_warmup,service_time_hours_post_warmup,depot_unloading_time_hours_post_warmup,turnaround_time_hours_post_warmup,idling_time_hours_post_warmup,collection_trips_post_warmup,collection_stops_post_warmup,wasted_pickups_post_warmup,collected_kg_post_warmup,mean_fill_at_collection_pct_post_warmup,truck_utilization_pct_post_warmup,unserved_required_bins_post_warmup,inspection_events_post_warmup,base_driving_fuel_l_post_warmup,traffic_fuel_penalty_l_post_warmup,payload_fuel_penalty_l_post_warmup,driving_fuel_l_post_warmup,collection_idle_fuel_l_post_warmup,depot_idle_fuel_l_post_warmup,fuel_l_post_warmup,co2_kg_post_warmup,routing_fallbacks_post_warmup,forecast_driven_dispatches_post_warmup,capacity_constrained_decisions_post_warmup,dispatch_limit_blocks_post_warmup,sensor_uncertainty_decisions_post_warmup,uncollected_kg_at_horizon,unfinished_trip_count,analysis_warmup_days
fixed,high_demand_seasonal,28,223.0,3211.0,24209.3845213177,534.6229999999999,16.99608333333334,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,292.0,0.0,152691.62913669736,96.83639595173598,94.25409205968973,5.0,7.0,240.58034999999998,31.929052500000026,19.04181249434541,291.55121499434546,117.20000000000059,18.0,426.751214994346,1143.6932561848473,0.0,0.0,4.0,0.0,6.0,200.0,3076.0,22621.545946432565,534.6229999999999,16.99608333333334,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,292.0,0.0,152691.62913669736,96.83639595173598,94.25409205968973,5.0,7.0,240.58034999999998,31.929052500000026,19.04181249434541,291.55121499434546,117.20000000000059,18.0,426.751214994346,1143.6932561848473,0.0,0.0,4.0,0.0,6.0,17198.784649822614,0,3
smart,high_demand_seasonal,28,5.0,21.0,172.37063115687909,1190.4229999999993,34.526772222222235,70.2666666666668,12.333333333333337,0.9999999999999999,82.60000000000014,37.0,527.0,97.0,185384.3915236472,65.14315536005606,55.6709884455397,0.0,161.0,535.6903499999997,34.319295,24.16678904435195,594.1764340443517,210.80000000000192,37.0,841.9764340443536,2256.4968432388678,0.0,31.0,0.0,10.0,83.0,4.0,12.0,93.89702691168304,1133.4479999999992,33.047105555555575,66.2666666666666,11.66666666666667,0.8333333333333333,77.93333333333327,35.0,497.0,96.0,174346.2913194923,64.96247534074543,55.34802899031502,0.0,142.0,510.05159999999955,34.319295,22.97555712931198,567.3464521293115,198.80000000000175,35.0,801.1464521293133,2147.0724917065595,0.0,30.0,0.0,7.0,75.0,8543.036153033374,0,3
fixed,event_heavy,28,8.0,49.0,268.60307409000006,508.29499999999996,16.507284722222227,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,10.0,114203.3286014135,71.2079614673983,70.49588185272438,0.0,7.0,228.73274999999995,32.660932500000015,13.367007204897966,274.7606897048979,118.80000000000061,18.0,411.56068970489855,1102.9826484091282,0.0,0.0,0.0,0.0,6.0,8.0,49.0,268.60307409000006,508.29499999999996,16.507284722222227,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,10.0,114203.3286014135,71.2079614673983,70.49588185272438,0.0,7.0,228.73274999999995,32.660932500000015,13.367007204897966,274.7606897048979,118.80000000000061,18.0,411.56068970489855,1102.9826484091282,0.0,0.0,0.0,0.0,6.0,11328.294758124535,0,3
smart,event_heavy,28,2.0,10.0,75.86356718072716,771.5009999999999,20.991118055555557,44.399999999999885,8.33333333333333,0.6666666666666666,52.73333333333321,25.0,333.0,36.0,119153.66339455315,66.26274240604666,52.95718373091251,0.0,167.0,347.1754499999998,16.109010000000005,14.562028439363617,377.84648843936344,133.2000000000008,25.0,536.0464884393642,1436.6045890174962,0.0,21.0,0.0,6.0,88.0,2.0,10.0,75.86356718072716,771.5009999999999,20.991118055555557,44.399999999999885,8.33333333333333,0.6666666666666666,52.73333333333321,25.0,333.0,36.0,119153.66339455315,66.26274240604666,52.95718373091251,0.0,143.0,347.1754499999998,16.109010000000005,14.562028439363617,377.84648843936344,133.2000000000008,25.0,536.0464884393642,1436.6045890174962,0.0,21.0,0.0,6.0,78.0,6570.699471894179,0,3
fixed,persistent_multi_day_surge,28,93.0,1417.0,10826.719213684079,515.591,16.512833333333347,39.333333333333236,5.999999999999998,1.5,45.333333333333236,18.0,294.0,2.0,131283.881565129,82.69329904581068,81.03943306489445,3.0,7.0,232.01595,31.538385000000012,15.937520291415414,279.49185529141545,118.0000000000006,18.0,415.4918552914161,1113.5181721809952,0.0,0.0,2.0,0.0,6.0,93.0,1417.0,10826.719213684079,515.591,16.512833333333347,39.333333333333236,5.999999999999998,1.5,45.333333333333236,18.0,294.0,2.0,131283.881565129,82.69329904581068,81.03943306489445,3.0,7.0,232.01595,31.538385000000012,15.937520291415414,279.49185529141545,118.0000000000006,18.0,415.4918552914161,1113.5181721809952,0.0,0.0,2.0,0.0,6.0,12097.860775089775,0,3
smart,persistent_multi_day_surge,28,3.0,10.0,114.89064655989569,997.9329999999999,28.29684444444446,55.066666666666514,10.666666666666668,0.9999999999999999,65.73333333333318,32.0,413.0,48.0,150578.22309460325,67.51781144946777,52.284105241181685,0.0,165.0,449.06984999999963,27.05145750000001,19.37393823333984,495.4952457333395,165.20000000000127,32.0,692.6952457333408,1856.4232585653535,0.0,26.0,0.0,7.0,86.0,3.0,10.0,114.89064655989569,951.5559999999999,26.83665972222224,51.06666666666653,10.333333333333334,0.8333333333333333,61.399999999999864,30.0,383.0,48.0,138389.51004741763,66.91302100735783,51.25537409163616,0.0,141.0,428.20019999999965,24.53769000000001,18.502132919565167,471.2400229195648,153.2000000000011,31.0,655.4400229195659,1756.5792614244367,0.0,25.0,0.0,7.0,76.0,3515.347812739778,0,3
fixed,localized_surge,28,26.0,392.0,3028.4156966981254,509.04199999999986,16.16719305555557,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,123187.53404418589,76.80978553696593,76.04168768159622,0.0,7.0,229.0689,31.30814250000001,15.005812396973173,275.3828548969732,118.80000000000061,18.0,412.1828548969738,1104.6500511238899,0.0,0.0,0.0,0.0,6.0,26.0,392.0,3028.4156966981254,509.04199999999986,16.16719305555557,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,123187.53404418589,76.80978553696593,76.04168768159622,0.0,7.0,229.0689,31.30814250000001,15.005812396973173,275.3828548969732,118.80000000000061,18.0,412.1828548969738,1104.6500511238899,0.0,0.0,0.0,0.0,6.0,12097.860775089775,0,3
smart,localized_surge,28,5.0,39.0,501.61069307072444,871.3059999999996,25.165752777777776,45.06666666666655,10.333333333333334,1.1666666666666665,55.399999999999885,31.0,337.0,23.0,126199.31070414156,69.34790125516062,45.232727850946794,1.0,160.0,392.08769999999964,29.375257500000004,14.55932055454183,436.0222780545415,135.20000000000084,31.0,602.2222780545424,1613.9557051861736,0.0,24.0,0.0,7.0,83.0,5.0,39.0,501.61069307072444,824.9289999999997,23.705568055555553,41.06666666666656,10.0,0.9999999999999999,51.06666666666656,29.0,307.0,23.0,114010.59765695594,68.7722268409674,43.68222132450419,1.0,136.0,371.21804999999983,26.86149000000001,13.687515240767162,411.767055240767,123.20000000000067,30.0,564.9670552407676,1514.1117080452575,0.0,23.0,0.0,7.0,73.0,11612.889118761494,0,3
fixed,gradual_upward_trend,28,10.0,52.0,341.7950128114528,508.23400000000004,16.291218055555564,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,124434.29563450324,77.58716525408613,76.81129360154522,0.0,7.0,228.70529999999994,31.61117250000002,14.921124294108548,275.2375967941085,118.80000000000061,18.0,412.03759679410916,1104.2607594082126,0.0,0.0,0.0,0.0,6.0,10.0,52.0,341.7950128114528,508.23400000000004,16.291218055555564,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,124434.29563450324,77.58716525408613,76.81129360154522,0.0,7.0,228.70529999999994,31.61117250000002,14.921124294108548,275.2375967941085,118.80000000000061,18.0,412.03759679410916,1104.2607594082126,0.0,0.0,0.0,0.0,6.0,13189.656241498853,0,3
smart,gradual_upward_trend,28,2.0,9.0,125.67955807122621,910.6979999999999,27.20370000000002,49.3333333333332,9.666666666666666,1.1666666666666665,58.999999999999865,30.0,370.0,54.0,135807.77411652065,67.97185891717754,50.29917559871136,0.0,170.0,409.8140999999998,38.085142499999996,17.159365449367215,465.05860794936706,148.00000000000102,29.0,642.058607949368,1720.7170693043065,0.0,23.0,0.0,5.0,87.0,2.0,9.0,125.67955807122621,862.0250000000002,25.676788888888908,45.46666666666655,9.333333333333332,0.9999999999999999,54.79999999999988,28.0,341.0,54.0,123858.20120848795,67.26306137096128,49.15007984463808,0.0,146.0,387.9112499999999,35.03159999999999,16.13603828414562,439.0788882841455,136.40000000000086,28.0,603.4788882841464,1617.3234206015125,0.0,22.0,0.0,5.0,77.0,2032.2932142216246,1,3
fixed,abrupt_behavior_change,28,106.0,982.0,7295.015767375158,517.5609999999999,16.674027777777788,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,141261.87605161706,88.0794837583346,87.19868892075127,0.0,7.0,232.90245000000002,32.35351500000001,17.04068683020219,282.2966518302022,118.80000000000061,18.0,419.09665183020286,1123.1790269049438,0.0,0.0,0.0,0.0,6.0,106.0,982.0,7295.015767375158,517.5609999999999,16.674027777777788,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,141261.87605161706,88.0794837583346,87.19868892075127,0.0,7.0,232.90245000000002,32.35351500000001,17.04068683020219,282.2966518302022,118.80000000000061,18.0,419.09665183020286,1123.1790269049438,0.0,0.0,0.0,0.0,6.0,16872.45589770488,0,3
smart,abrupt_behavior_change,28,6.0,17.0,188.1540162993855,987.5709999999997,28.577697222222234,58.2666666666665,10.666666666666668,1.1666666666666665,68.93333333333317,32.0,437.0,55.0,159302.3226061871,67.50670506237267,55.313306460481634,0.0,159.0,444.40694999999965,30.04805250000001,20.19166119281988,494.6466636928195,174.8000000000014,32.0,701.446663692821,1879.8770586967603,0.0,25.0,0.0,11.0,82.0,6.0,17.0,188.1540162993855,941.1939999999997,27.117512500000004,54.26666666666652,10.333333333333334,0.9999999999999999,64.59999999999985,30.0,407.0,55.0,147113.60955900155,66.93675928610494,54.48652205888946,0.0,135.0,423.5372999999997,27.534285000000004,19.319855879045207,470.3914408790449,162.80000000000123,31.0,664.1914408790461,1780.0330615558437,0.0,24.0,0.0,11.0,72.0,5938.87109421069,0,3
fixed,traffic_disruption,28,7.0,38.0,215.9242499545544,508.2069999999999,21.465864375000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,3.0,119504.16342065285,74.51313344597385,73.76800211151411,0.0,7.0,228.69314999999992,117.284266125,19.238546074255435,365.2159621992554,118.80000000000061,18.0,502.015962199256,1345.4027786940062,0.0,0.0,0.0,0.0,6.0,7.0,38.0,215.9242499545544,508.2069999999999,21.465864375000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,3.0,119504.16342065285,74.51313344597385,73.76800211151411,0.0,7.0,228.69314999999992,117.284266125,19.238546074255435,365.2159621992554,118.80000000000061,18.0,502.015962199256,1345.4027786940062,0.0,0.0,0.0,0.0,6.0,11998.564496196594,0,3
smart,traffic_disruption,28,0.0,0.0,0.0,838.6879999999996,33.58320749999999,45.333333333333215,8.999999999999998,0.8333333333333333,54.333333333333215,27.0,340.0,30.0,124562.12772607512,67.84429614709974,51.260134866697584,0.0,172.0,377.4095999999997,176.48967262500014,21.238394892562468,575.1376675175624,136.00000000000085,27.0,738.1376675175632,1978.2089489470693,0.0,22.0,0.0,3.0,88.0,0.0,0.0,0.0,793.8129999999995,31.678370625,41.86666666666656,8.666666666666664,0.6666666666666666,50.533333333333225,25.0,314.0,30.0,113895.66505530749,67.17130517534059,50.62029558013666,0.0,148.0,357.2158499999997,166.02827400000018,20.132284844203916,543.3764088442038,125.6000000000007,26.0,694.9764088442045,1862.536775702468,0.0,21.0,0.0,3.0,78.0,7156.5244407288465,0,3
fixed,sensor_failure,28,7.0,38.0,215.9242499545544,506.50299999999993,16.321826388888898,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,2.0,119445.74660020758,74.47670944020932,73.73194234580714,0.0,118.0,227.92634999999993,31.618485000000025,14.030339497981085,273.57517449798104,118.80000000000061,18.0,410.3751744979817,1099.805467654591,0.0,0.0,0.0,0.0,9.0,7.0,38.0,215.9242499545544,506.50299999999993,16.321826388888898,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,2.0,119445.74660020758,74.47670944020932,73.73194234580714,0.0,118.0,227.92634999999993,31.618485000000025,14.030339497981085,273.57517449798104,118.80000000000061,18.0,410.3751744979817,1099.805467654591,0.0,0.0,0.0,0.0,9.0,12056.981316641864,0,3
smart,sensor_failure,28,12.0,109.0,657.607856108899,1218.6839999999995,35.18551944444445,44.79999999999988,13.33333333333334,0.16666666666666666,58.133333333333226,40.0,336.0,38.0,123095.50289506244,67.84364136632622,34.193195248628456,0.0,1514.0,548.4077999999996,46.62715499999999,15.95588340987922,610.9908384098788,134.40000000000083,40.0,785.3908384098797,2104.847446938478,0.0,39.0,0.0,13.0,107.0,12.0,109.0,657.607856108899,1218.6839999999995,35.18551944444445,44.79999999999988,13.33333333333334,0.16666666666666666,58.133333333333226,40.0,336.0,38.0,123095.50289506244,67.84364136632622,34.193195248628456,0.0,1361.0,548.4077999999996,46.62715499999999,15.95588340987922,610.9908384098788,134.40000000000083,40.0,785.3908384098797,2104.847446938478,0.0,39.0,0.0,13.0,95.0,7965.541415632738,0,3
fixed,reduced_truck_capacity,28,24.0,3683.0,19882.627523007774,481.33699999999976,15.391727777777783,32.66666666666659,5.999999999999998,1.5,38.66666666666659,18.0,242.0,2.0,99402.51527321158,76.06559173034252,94.399349737143,55.0,7.0,216.60164999999995,32.02148250000002,17.451949536539498,266.07508203653947,98.00000000000031,18.0,382.0750820365398,1023.9612198579267,0.0,0.0,9.0,0.0,6.0,24.0,3683.0,19882.627523007774,481.33699999999976,15.391727777777783,32.66666666666659,5.999999999999998,1.5,38.66666666666659,18.0,242.0,2.0,99402.51527321158,76.06559173034252,94.399349737143,55.0,7.0,216.60164999999995,32.02148250000002,17.451949536539498,266.07508203653947,98.00000000000031,18.0,382.0750820365398,1023.9612198579267,0.0,0.0,9.0,0.0,6.0,12433.509370584616,0,3
smart,reduced_truck_capacity,28,0.0,0.0,0.0,841.4639999999997,24.34804027777778,43.86666666666655,9.666666666666666,1.5,53.53333333333322,29.0,324.0,13.0,120000.68963033221,68.58749978871302,70.73427033912893,5.0,163.0,378.6587999999996,30.202087500000008,21.653035170340047,430.51392267033964,131.6000000000008,29.0,591.1139226703405,1584.1853127565125,0.0,20.0,0.0,9.0,83.0,0.0,0.0,0.0,790.5979999999996,22.762423611111117,39.9999999999999,9.333333333333332,1.3333333333333333,49.33333333333323,27.0,296.0,13.0,108626.98054220648,67.95982266154064,68.77301712073852,4.0,139.0,355.76909999999964,27.972090000000012,20.086654127542992,403.8278441275427,120.00000000000063,28.0,551.8278441275434,1478.8986222618164,0.0,19.0,0.0,9.0,73.0,11717.962536471767,0,3
fixed,combined_demand_operational_stress,28,179.0,11165.0,105617.69308790783,449.2239999999999,19.843755000000005,24.933333333333284,5.999999999999998,1.5,30.93333333333328,18.0,185.0,0.0,97897.88974368428,97.99588562931359,92.97045559704111,112.0,118.0,202.1508,114.4931141250001,23.22246431563395,339.86637844063404,74.79999999999998,18.0,432.66637844063405,1159.5458942208993,0.0,0.0,9.0,0.0,9.0,164.0,11071.0,104736.2736578102,449.2239999999999,19.843755000000005,24.933333333333284,5.999999999999998,1.5,30.93333333333328,18.0,185.0,0.0,97897.88974368428,97.99588562931359,92.97045559704111,112.0,118.0,202.1508,114.4931141250001,23.22246431563395,339.86637844063404,74.79999999999998,18.0,432.66637844063405,1159.5458942208993,0.0,0.0,9.0,0.0,9.0,17770.419466660944,0,3
smart,combined_demand_operational_stress,28,94.0,1473.0,16125.643457046412,1661.1339999999984,61.116418124999974,65.5999999999999,18.333333333333336,1.6666666666666667,83.93333333333322,55.0,492.0,70.0,192952.28647797395,72.6258229742449,59.96963060698491,0.0,825.0,747.5103,308.04324525000027,48.72397669194863,1104.2775219419489,196.80000000000172,55.0,1356.0775219419506,3634.287758804428,0.0,45.0,0.0,60.0,60.0,87.0,1425.0,15725.613800381918,1610.8199999999986,59.35110562499997,63.19999999999982,17.66666666666667,1.5,80.86666666666649,53.0,474.0,68.0,186390.82856420748,72.82029557907778,60.11637754046363,0.0,706.0,724.869,300.1187902500002,47.303500297780424,1072.2912905477806,189.60000000000161,53.0,1314.8912905477823,3523.908658668057,0.0,44.0,0.0,57.0,51.0,12208.072363232734,0,3
fixed,normal_patterned,29,20.0,128.0,934.6019522605707,506.5299999999999,16.315568055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,11.0,119829.08613095868,74.71572897553231,73.96857168577696,0.0,13.0,227.93849999999995,31.623592500000022,14.069129145418692,273.63122164541863,118.80000000000061,18.0,410.4312216454192,1099.9556740097235,0.0,0.0,0.0,0.0,8.0,18.0,109.0,719.0915346341042,506.5299999999999,16.315568055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,11.0,119829.08613095868,74.71572897553231,73.96857168577696,0.0,13.0,227.93849999999995,31.623592500000022,14.069129145418692,273.63122164541863,118.80000000000061,18.0,410.4312216454192,1099.9556740097235,0.0,0.0,0.0,0.0,8.0,9782.245769495486,0,3
smart,normal_patterned,29,0.0,0.0,0.0,897.2430000000002,26.794970833333334,44.933333333333216,10.333333333333334,1.3333333333333333,55.26666666666655,31.0,337.0,38.0,122102.67944483175,67.09675758041094,43.764401234706725,0.0,154.0,403.75934999999976,37.260225000000005,14.956132758628723,455.97570775862846,134.80000000000084,31.0,621.7757077586293,1666.3588967931266,0.0,23.0,0.0,14.0,83.0,0.0,0.0,0.0,841.1330000000002,24.991218055555557,40.7999999999999,9.666666666666666,1.1666666666666665,50.46666666666656,29.0,306.0,35.0,111771.92782540142,67.64217370213115,42.82449341969403,0.0,142.0,378.50984999999974,33.58253250000001,13.771444964594295,425.86382746459407,122.40000000000066,29.0,577.2638274645947,1547.0670576051139,0.0,22.0,0.0,12.0,75.0,8443.254407883036,0,3
fixed,high_demand_seasonal,29,195.0,3194.0,25765.07203214858,527.165,16.574561111111123,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,292.0,0.0,151305.7040790472,95.95744804607261,93.39858276484395,5.0,13.0,237.22425,30.762517500000016,18.97453135301943,286.96129885301946,117.20000000000059,18.0,422.16129885302007,1131.392280926094,0.0,0.0,4.0,0.0,8.0,164.0,2962.0,22903.105100366884,527.165,16.574561111111123,39.06666666666657,5.999999999999998,1.5,45.06666666666657,18.0,292.0,0.0,151305.7040790472,95.95744804607261,93.39858276484395,5.0,13.0,237.22425,30.762517500000016,18.97453135301943,286.96129885301946,117.20000000000059,18.0,422.16129885302007,1131.392280926094,0.0,0.0,4.0,0.0,8.0,14537.82961496576,0,3
smart,high_demand_seasonal,29,7.0,24.0,134.62876242658228,1106.1140000000003,31.276838888888893,68.66666666666671,11.66666666666667,0.9999999999999999,80.33333333333339,35.0,514.0,77.0,182555.83312265392,65.77166490944441,57.95423273735045,1.0,159.0,497.75129999999933,25.749405000000007,23.354651135849267,546.8553561358486,206.00000000000185,35.0,787.8553561358505,2111.4523544440794,0.0,29.0,0.0,12.0,81.0,6.0,20.0,112.39104651215109,1028.6799999999998,29.045793055555553,64.2666666666665,10.666666666666668,0.8333333333333333,74.93333333333317,32.0,481.0,77.0,170174.18860359237,65.51712812951122,59.0882599318029,1.0,145.0,462.9059999999994,23.235637500000006,22.052063050177658,508.193700550177,192.80000000000166,32.0,732.9937005501787,1964.4231174744789,0.0,27.0,0.0,12.0,73.0,8918.14384108096,0,3
fixed,event_heavy,29,12.0,124.0,689.1495790932189,507.97799999999995,16.434673611111116,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,22.0,114510.35108092795,71.6406100356155,70.68540190180738,1.0,13.0,228.59009999999992,32.59471500000001,13.357654805970338,274.5424698059703,118.80000000000061,18.0,411.34246980597095,1102.3978190800021,0.0,0.0,0.0,0.0,8.0,10.0,116.0,628.1884395252372,507.97799999999995,16.434673611111116,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,296.0,22.0,114510.35108092795,71.6406100356155,70.68540190180738,1.0,13.0,228.59009999999992,32.59471500000001,13.357654805970338,274.5424698059703,118.80000000000061,18.0,411.34246980597095,1102.3978190800021,0.0,0.0,0.0,0.0,8.0,9216.32078166219,0,3
smart,event_heavy,29,1.0,6.0,9.849462380921068,733.3389999999999,20.769390277777788,42.133333333333226,7.666666666666663,0.8333333333333333,49.79999999999989,23.0,316.0,23.0,114592.33299702244,67.15443799637974,55.358614974406976,0.0,164.0,330.00254999999964,18.41274,15.006898205597164,363.4221882055968,126.40000000000072,23.0,512.8221882055975,1374.3634643910013,0.0,18.0,0.0,6.0,86.0,1.0,6.0,9.849462380921068,677.2289999999999,19.188998611111128,37.99999999999991,6.999999999999997,0.6666666666666666,44.99999999999991,21.0,285.0,23.0,103852.96017616363,67.48080583246498,54.94865617786436,0.0,152.0,304.75304999999975,16.918154999999995,13.761620889735521,335.4328258897353,114.00000000000054,21.0,470.4328258897358,1260.759973384492,0.0,17.0,0.0,5.0,78.0,9813.638982279947,0,3
