policy,scenario,replication,overflow_incidents,overflow_bin_hours,overflow_spilled_kg,distance_km,travel_time_hours,service_time_hours,depot_unloading_time_hours,turnaround_time_hours,idling_time_hours,collection_trips,collection_stops,wasted_pickups,collected_kg,mean_fill_at_collection_pct,truck_utilization_pct,unserved_required_bins,inspection_events,base_driving_fuel_l,traffic_fuel_penalty_l,payload_fuel_penalty_l,driving_fuel_l,collection_idle_fuel_l,depot_idle_fuel_l,fuel_l,co2_kg,routing_fallbacks,overflow_incidents_post_warmup,overflow_bin_hours_post_warmup,overflow_spilled_kg_post_warmup,distance_km_post_warmup,travel_time_hours_post_warmup,service_time_hours_post_warmup,depot_unloading_time_hours_post_warmup,turnaround_time_hours_post_warmup,idling_time_hours_post_warmup,collection_trips_post_warmup,collection_stops_post_warmup,wasted_pickups_post_warmup,collected_kg_post_warmup,mean_fill_at_collection_pct_post_warmup,truck_utilization_pct_post_warmup,unserved_required_bins_post_warmup,inspection_events_post_warmup,base_driving_fuel_l_post_warmup,traffic_fuel_penalty_l_post_warmup,payload_fuel_penalty_l_post_warmup,driving_fuel_l_post_warmup,collection_idle_fuel_l_post_warmup,depot_idle_fuel_l_post_warmup,fuel_l_post_warmup,co2_kg_post_warmup,routing_fallbacks_post_warmup,uncollected_kg_at_horizon,unfinished_trip_count,analysis_warmup_days
smart,high_demand,26,1.0,2.0,9.3445309989321,928.9199999999994,30.343677777777774,63.73333333333315,10.333333333333334,1.1666666666666665,74.06666666666648,32.0,477.0,87.0,161207.63676527128,62.58546345417778,55.9748738768303,1.0,75.0,418.01399999999944,64.50524999999999,19.683238243219314,502.20248824321874,191.20000000000164,31.0,724.4024882432204,1941.398668491831,0.0,1.0,2.0,9.3445309989321,863.8959999999994,28.110259722222214,58.399999999999835,9.666666666666666,1.1666666666666665,68.0666666666665,30.0,437.0,72.0,149699.3758114032,63.43731494677645,55.444213263482666,1.0,64.0,388.7531999999996,59.93975249999999,18.156480612660904,466.8494331126605,175.2000000000014,29.0,671.049433112662,1798.4124807419341,0.0,1473.1692990517538,1,3
fixed,traffic,26,0.0,0.0,0.0,512.7749999999999,22.516008750000008,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102380.58889242343,63.83625694751432,63.19789437803916,0.0,15.0,230.7487499999999,123.63409687500001,16.003790034100277,370.3866369091002,118.80000000000061,18.0,507.1866369091008,1359.2601869163902,0.0,0.0,0.0,0.0,512.7749999999999,22.516008750000008,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102380.58889242343,63.83625694751432,63.19789437803916,0.0,15.0,230.7487499999999,123.63409687500001,16.003790034100277,370.3866369091002,118.80000000000061,18.0,507.1866369091008,1359.2601869163902,0.0,9819.514966419285,0,3
smart,traffic,26,0.0,0.0,0.0,643.6929999999995,28.679025000000003,43.19999999999989,6.999999999999997,0.16666666666666666,50.19999999999989,21.0,324.0,90.0,107618.12987228397,61.51013367185875,56.94080945623491,0.0,80.0,289.66185,168.05036812500012,19.36459232459874,477.0768104495989,129.60000000000076,21.0,627.6768104495997,1682.173852004927,0.0,0.0,0.0,0.0,614.8869999999994,27.185115000000003,41.06666666666656,6.666666666666664,0.16666666666666666,47.73333333333323,20.0,308.0,77.0,103722.49976184867,62.36321534502694,57.62361097880482,0.0,69.0,276.69915,160.18617600000013,18.63192113258991,455.51724713259,123.20000000000067,20.0,598.7172471325907,1604.5622223153432,0.0,4581.973986558662,0,3
fixed,sensor_failure,26,0.0,0.0,0.0,510.98299999999995,16.79704861111112,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,2.0,102321.57427062774,63.79946020116455,63.161465599152926,0.0,118.0,229.94234999999992,33.84024750000002,11.999187867366103,275.78178536736607,118.80000000000061,18.0,412.5817853673667,1105.719184784543,0.0,0.0,0.0,0.0,510.98299999999995,16.79704861111112,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,2.0,102321.57427062774,63.79946020116455,63.161465599152926,0.0,118.0,229.94234999999992,33.84024750000002,11.999187867366103,275.78178536736607,118.80000000000061,18.0,412.5817853673667,1105.719184784543,0.0,9878.529588214999,0,3
smart,sensor_failure,26,0.0,0.0,0.0,1202.2489999999996,41.2588972222222,47.59999999999987,13.000000000000005,0.0,60.59999999999988,39.0,357.0,132.0,107252.53126319543,55.63467748894879,30.55627671316109,0.0,853.0,541.0120499999998,108.00634499999995,15.229995750812023,664.2483907508118,142.80000000000095,39.0,846.0483907508128,2267.4096872121786,0.0,0.0,0.0,0.0,1175.9209999999994,40.31541805555554,45.866666666666546,12.666666666666671,0.0,58.53333333333322,38.0,344.0,119.0,104664.29572606705,56.34382844857184,30.603595241540074,0.0,772.0,529.1644499999996,105.80280749999994,14.937330206733883,649.9045877067335,137.60000000000088,38.0,825.5045877067344,2212.352295054048,0.0,4947.572595647265,0,3
fixed,truck_capacity,26,7.0,457.0,2074.151617496861,556.8689999999999,17.83292083333334,38.93333333333324,5.999999999999998,1.5,44.93333333333324,18.0,287.0,0.0,99905.28124023436,64.46333800505498,94.87681029461952,10.0,15.0,250.59104999999994,34.498912499999996,20.851433326104566,305.9413958261045,116.80000000000058,18.0,440.7413958261051,1181.1869408139617,1.0,7.0,457.0,2074.151617496861,556.8689999999999,17.83292083333334,38.93333333333324,5.999999999999998,1.5,44.93333333333324,18.0,287.0,0.0,99905.28124023436,64.46333800505498,94.87681029461952,10.0,15.0,250.59104999999994,34.498912499999996,20.851433326104566,305.9413958261045,116.80000000000058,18.0,440.7413958261051,1181.1869408139617,1.0,10220.67100111162,0,3
smart,truck_capacity,26,0.0,0.0,0.0,746.0349999999996,23.795941666666657,41.599999999999895,8.999999999999998,1.3333333333333333,50.599999999999895,27.0,312.0,75.0,103557.21086810253,61.46558099958596,65.56328639955842,0.0,80.0,335.7157499999999,52.42616999999997,19.769761792447532,407.9116817924474,124.8000000000007,27.0,559.7116817924481,1500.027307203761,0.0,0.0,0.0,0.0,717.2289999999997,22.68934166666666,39.46666666666657,8.666666666666664,1.3333333333333333,48.13333333333323,26.0,296.0,62.0,99677.27250000306,62.36065596847035,65.53403846154048,0.0,69.0,322.75305,49.96154249999998,18.937289431034454,391.65188193103444,118.4000000000006,26.0,536.051881931035,1436.619043575174,0.0,8642.892990740205,0,3
fixed,base,27,0.0,0.0,0.0,511.8789999999999,16.89209305555556,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102307.55697401005,63.790720148403814,63.15281294691978,0.0,17.0,230.3455499999999,34.28460000000003,11.975317654076097,276.605467654076,118.80000000000061,18.0,413.4054676540766,1107.9266533129253,0.0,0.0,0.0,0.0,511.8789999999999,16.89209305555556,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102307.55697401005,63.790720148403814,63.15281294691978,0.0,17.0,230.3455499999999,34.28460000000003,11.975317654076097,276.605467654076,118.80000000000061,18.0,413.4054676540766,1107.9266533129253,0.0,10249.712240602996,0,3
smart,base,27,0.0,0.0,0.0,656.5139999999997,22.150222222222222,45.73333333333321,6.999999999999997,0.0,52.73333333333321,21.0,343.0,96.0,110625.34578948999,59.72645815219197,58.53192898914814,0.0,82.0,295.43129999999996,52.505550000000014,15.160282022696332,363.0971320226963,137.20000000000087,21.0,521.2971320226972,1397.0763138208285,0.0,0.0,0.0,0.0,627.7039999999997,21.137180555555556,43.73333333333322,6.666666666666664,0.0,50.399999999999885,20.0,328.0,82.0,107050.15037298878,60.43933512476783,59.47230576277154,0.0,73.0,282.4667999999999,50.098522500000016,14.691828725438473,347.2571512254384,131.20000000000078,20.0,498.4571512254392,1335.865165284177,0.0,1931.923425122985,0,3
fixed,high_demand,27,65.0,595.0,3629.7966099637615,508.16799999999984,16.32772361111112,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,294.0,0.0,144642.50676684582,91.10765102472025,89.28549800422581,3.0,17.0,228.67559999999997,31.392607500000018,17.17348247630323,277.2416899763032,118.80000000000061,18.0,414.0416899763038,1109.6317291364942,0.0,63.0,589.0,3597.1271615737314,508.16799999999984,16.32772361111112,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,294.0,0.0,144642.50676684582,91.10765102472025,89.28549800422581,3.0,17.0,228.67559999999997,31.392607500000018,17.17348247630323,277.2416899763032,118.80000000000061,18.0,414.0416899763038,1109.6317291364942,0.0,14935.736984379322,0,3
smart,high_demand,27,3.0,14.0,56.61133181690889,928.6089999999998,29.54019027777778,61.99999999999982,10.333333333333334,1.5,72.33333333333316,32.0,463.0,67.0,161749.34069099114,64.69456071153961,56.16296551770525,2.0,79.0,417.87404999999944,58.24507499999998,19.380833515129186,495.49995851512864,186.00000000000156,31.0,712.4999585151302,1909.499888820549,0.0,3.0,14.0,56.61133181690889,862.7439999999998,27.403850000000006,57.33333333333317,9.666666666666666,1.5,66.99999999999984,30.0,429.0,61.0,151287.10519093007,65.30566571308393,56.03226118182595,1.0,70.0,388.2347999999996,53.01783,17.909282985022234,459.16191298502184,172.00000000000136,29.0,660.1619129850233,1769.2339267998625,0.0,1402.088338380778,1,3
fixed,traffic,27,0.0,0.0,0.0,511.8789999999999,22.36117500000001,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102378.43729676444,63.834915386435036,63.19656623257064,0.0,17.0,230.3455499999999,122.54846625000002,16.017239215182336,368.91125546518225,118.80000000000061,18.0,505.71125546518283,1355.3061646466901,0.0,0.0,0.0,0.0,511.8789999999999,22.36117500000001,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102378.43729676444,63.834915386435036,63.19656623257064,0.0,17.0,230.3455499999999,122.54846625000002,16.017239215182336,368.91125546518225,118.80000000000061,18.0,505.71125546518283,1355.3061646466901,0.0,10178.831917848604,0,3
smart,traffic,27,0.0,0.0,0.0,710.0169999999997,31.97175000000003,44.79999999999988,7.666666666666663,0.0,52.46666666666655,23.0,336.0,95.0,108634.49274401959,59.87350790565456,52.48043127730415,0.0,82.0,319.50764999999996,187.7400877500001,19.534309468819693,526.7820472188198,134.40000000000083,23.0,684.1820472188206,1833.6078865464392,0.0,0.0,0.0,0.0,681.2069999999997,30.604143750000027,42.79999999999989,7.33333333333333,0.0,50.13333333333322,22.0,321.0,81.0,105045.32049470337,60.60073871853203,53.053192169042106,0.0,73.0,306.5431499999999,179.95302562500012,18.899381980352317,505.39555760535234,128.40000000000074,22.0,655.7955576053531,1757.5320943823465,0.0,3922.7764705934005,0,3
fixed,sensor_failure,27,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102311.56640964394,63.79322010827037,63.15528790718762,0.0,127.0,230.34554999999992,34.28460000000002,11.978816106516675,276.6089661065166,118.80000000000061,18.0,413.40896610651725,1107.9360291654664,0.0,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102311.56640964394,63.79322010827037,63.15528790718762,0.0,127.0,230.34554999999992,34.28460000000002,11.978816106516675,276.6089661065166,118.80000000000061,18.0,413.40896610651725,1107.9360291654664,0.0,10245.702804969085,0,3
smart,sensor_failure,27,0.0,0.0,0.0,1141.148999999999,38.54280972222222,44.26666666666655,12.333333333333337,0.0,56.59999999999989,37.0,332.0,119.0,102085.48431615147,56.941925656041676,30.656301596441885,0.0,879.0,513.5170499999996,99.00584999999998,14.72088384120282,627.2437838412025,132.8000000000008,37.0,797.0437838412033,2136.077340694425,0.0,0.0,0.0,0.0,1112.920999999999,37.620043055555556,43.33333333333322,12.000000000000004,0.0,55.33333333333323,36.0,325.0,113.0,100402.47816382808,57.20938926713855,30.988419186366695,0.0,792.0,500.8144499999997,96.76041750000002,14.470021411564328,612.044888911564,130.00000000000077,36.0,778.0448889115648,2085.160302282994,0.0,10471.784898461463,0,3
fixed,truck_capacity,27,7.0,227.0,1083.2725799196348,552.5799999999998,17.354343055555574,39.333333333333236,5.999999999999998,1.5,45.333333333333236,18.0,290.0,0.0,100958.80855822231,64.4692264101037,95.8773110714362,7.0,17.0,248.66099999999994,33.099840000000015,20.78591416834277,302.5467541683428,118.0000000000006,18.0,438.54675416834334,1175.3053011711602,1.0,7.0,227.0,1083.2725799196348,552.5799999999998,17.354343055555574,39.333333333333236,5.999999999999998,1.5,45.333333333333236,18.0,290.0,0.0,100958.80855822231,64.4692264101037,95.8773110714362,7.0,17.0,248.66099999999994,33.099840000000015,20.78591416834277,302.5467541683428,118.0000000000006,18.0,438.54675416834334,1175.3053011711602,1.0,10515.188076471042,0,3
smart,truck_capacity,27,0.0,0.0,0.0,804.8629999999998,26.15455138888888,45.59999999999988,9.666666666666666,1.3333333333333333,55.266666666666545,29.0,340.0,86.0,108763.60104592725,59.239434120875394,64.11058122365297,2.0,77.0,362.1883499999999,59.210842500000005,20.367344782692022,441.76653728269196,136.80000000000086,29.0,607.5665372826928,1628.278319917617,0.0,0.0,0.0,0.0,776.0529999999998,25.141509722222207,43.59999999999989,9.333333333333332,1.3333333333333333,52.93333333333322,28.0,325.0,72.0,105188.40562942602,59.936413464060394,64.21758585435043,2.0,68.0,349.22384999999997,56.80381500000002,19.646647402295322,425.67431240229536,130.80000000000078,28.0,584.4743124022962,1566.3911572381537,0.0,3793.6681686858087,0,3
fixed,base,28,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102344.14088874165,63.81353091952964,63.17539561033435,0.0,17.0,230.34554999999992,34.28460000000002,11.99356863739353,276.6237186373935,118.80000000000061,18.0,413.42371863739413,1107.9755659482164,0.0,0.0,0.0,0.0,511.8789999999999,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102344.14088874165,63.81353091952964,63.17539561033435,0.0,17.0,230.34554999999992,34.28460000000002,11.99356863739353,276.6237186373935,118.80000000000061,18.0,413.42371863739413,1107.9755659482164,0.0,10117.293223318258,0,3
smart,base,28,0.0,0.0,0.0,624.1849999999998,20.319798611111118,42.39999999999989,6.999999999999997,0.5,49.39999999999989,21.0,318.0,49.0,109491.61288283564,63.76171260356146,57.93207030837865,0.0,81.0,280.88324999999986,46.36064250000002,13.957166614970415,341.2010591149703,127.20000000000073,21.0,489.401059114971,1311.5948384281223,0.0,0.0,0.0,0.0,577.8389999999998,18.858261111111116,38.399999999999906,6.666666666666664,0.3333333333333333,45.06666666666657,19.0,288.0,49.0,100109.5329239672,64.37084164349744,58.54358650524398,0.0,71.0,260.02754999999996,43.85583000000002,13.261673761931519,317.14505376193154,115.20000000000056,20.0,452.3450537619321,1212.284744081978,0.0,2969.8212292242315,0,3
fixed,high_demand,28,64.0,456.0,2431.688040735219,508.16799999999984,16.33235416666668,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,145839.9672685634,90.93401126609518,90.0246711534342,0.0,17.0,228.67559999999997,31.23886500000002,17.27436014381982,277.1888251438198,118.80000000000061,18.0,413.98882514382046,1109.4900513854388,0.0,64.0,456.0,2431.688040735219,508.16799999999984,16.33235416666668,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,145839.9672685634,90.93401126609518,90.0246711534342,0.0,17.0,228.67559999999997,31.23886500000002,17.27436014381982,277.1888251438198,118.80000000000061,18.0,413.98882514382046,1109.4900513854388,0.0,14797.424153188193,0,3
smart,high_demand,28,1.0,7.0,15.93062160054933,902.2940000000003,29.497959722222223,60.666666666666494,10.333333333333334,1.3333333333333333,70.99999999999983,31.0,450.0,85.0,154579.1597707316,63.61282295091832,55.404716763703085,5.0,77.0,406.03229999999974,61.37869499999997,19.365171251830137,486.77616625182986,182.0000000000015,31.0,699.7761662518313,1875.400125554908,0.0,1.0,7.0,15.93062160054933,835.2520000000004,27.217316666666672,55.73333333333318,9.666666666666666,1.3333333333333333,65.39999999999985,29.0,414.0,76.0,144029.05391989107,64.42523435314503,55.18354556317665,4.0,67.0,375.86339999999984,56.07897749999997,17.852425395352842,449.79480289535263,167.2000000000013,29.0,645.9948028953539,1731.2660717595486,0.0,8473.989070154743,0,3
fixed,traffic,28,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102397.09757505116,63.84655042714262,63.20808492287108,0.0,17.0,230.34554999999992,122.54846625000002,16.028044854132023,368.92206110413196,118.80000000000061,18.0,505.72206110413254,1355.3351237590753,0.0,0.0,0.0,0.0,511.8789999999999,22.361175000000006,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,1.0,102397.09757505116,63.84655042714262,63.20808492287108,0.0,17.0,230.34554999999992,122.54846625000002,16.028044854132023,368.92206110413196,118.80000000000061,18.0,505.72206110413254,1355.3351237590753,0.0,10064.336537008658,0,3
smart,traffic,28,0.0,0.0,0.0,631.8050000000002,27.727730624999992,42.93333333333322,6.999999999999997,0.3333333333333333,49.93333333333322,21.0,322.0,48.0,109715.49963877763,63.09840098848496,58.050528909406154,0.0,81.0,284.31224999999995,161.81008312500003,19.429489026851172,465.5518221518511,128.80000000000075,21.0,615.3518221518518,1649.142883366963,0.0,0.0,0.0,0.0,586.961,25.821067499999998,39.46666666666657,6.666666666666664,0.16666666666666666,46.13333333333323,19.0,296.0,48.0,101608.45996855013,63.56885633668051,59.42015202839189,0.0,71.0,264.13245,151.36565625000003,18.55459704023385,434.05270329023386,118.4000000000006,20.0,572.4527032902345,1534.1732448178284,0.0,2745.9344732822756,0,3
fixed,sensor_failure,28,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102342.80573050724,63.81269842281279,63.17457143858472,0.0,135.0,230.3455499999999,34.28460000000002,11.993311366055586,276.6234613660555,118.80000000000061,18.0,413.42346136605613,1107.9748764610306,0.0,0.0,0.0,0.0,511.87899999999985,16.892093055555563,39.5999999999999,5.999999999999998,1.5,45.5999999999999,18.0,297.0,0.0,102342.80573050724,63.81269842281279,63.17457143858472,0.0,135.0,230.3455499999999,34.28460000000002,11.993311366055586,276.6234613660555,118.80000000000061,18.0,413.42346136605613,1107.9748764610306,0.0,10118.628381552744,0,3
smart,sensor_failure,28,0.0,0.0,0.0,1171.2029999999997,39.450918055555555,45.73333333333321,12.666666666666671,0.0,58.399999999999885,38.0,343.0,99.0,107122.82364892766,57.83545170550025,31.322463055242004,0.0,803.0,527.0413499999995,102.61665000000002,15.365127737405395,645.0231277374049,137.20000000000087,38.0,820.2231277374058,2198.1979823362476,0.0,0.0,0.0,0.0,1133.2259999999997,38.18135416666667,42.79999999999989,12.333333333333337,0.0,55.133333333333226,37.0,321.0,99.0,100391.09949786113,57.91571449051636,30.147477326685024,0.0,723.0,509.9516999999995,100.11705750000002,14.353033194327061,624.4217906943265,128.40000000000074,37.0,789.8217906943273,2116.722399060797,0.0,5338.610463132263,0,3
fixed,truck_capacity,28,5.0,198.0,901.0247471812083,543.3849999999999,17.534461111111124,39.1999999999999,5.999999999999998,1.5,45.1999999999999,18.0,292.0,3.0,101334.47551600529,64.26590278792831,96.2340698157695,5.0,17.0,244.52325000000005,33.87568500000002,19.776559437178932,298.175494437179,117.60000000000059,18.0,433.7754944371796,1162.5183250916414,1.0,5.0,198.0,901.0247471812083,543.3849999999999,17.534461111111124,39.1999999999999,5.999999999999998,1.5,45.1999999999999,18.0,292.0,3.0,101334.47551600529,64.26590278792831,96.2340698157695,5.0,17.0,244.52325000000005,33.87568500000002,19.776559437178932,298.175494437179,117.60000000000059,18.0,433.7754944371796,1162.5183250916414,1.0,10225.933848873408,0,3
smart,truck_capacity,28,0.0,0.0,0.0,714.0399999999996,22.779618055555552,42.39999999999989,8.999999999999998,1.6666666666666667,51.39999999999989,27.0,317.0,61.0,107297.32482579997,62.680993589087564,67.93119647090849,1.0,72.0,321.31799999999987,48.496927500000034,19.618192571374987,389.4331200713749,127.20000000000073,27.0,543.6331200713756,1456.9367617912867,0.0,0.0,0.0,0.0,667.7999999999997,21.351616666666665,38.399999999999906,8.666666666666664,1.5,47.06666666666657,25.0,287.0,58.0,97987.97932460341,63.22620939773103,67.00032774331858,1.0,62.0,300.51,46.760760000000026,18.544283500563882,365.8150435005639,115.20000000000056,26.0,507.01504350056445,1358.8003165815128,0.0,5164.109286259922,0,3
